Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2017-01-24,988.6,1012.5,986.2,1011.6,19968,1007.8,20313,57769,62823,201704
2017-01-23,985.8,992.3,980.6,983.7,12730,979.9,13110,57416,62362,201704
2017-01-20,965.4,987.7,959.9,979.8,17897,976,18072,57643,62541,201704
2017-01-19,970.1,974.3,955,960.2,14759,956.4,14894,57609,62471,201704
2017-01-18,983.6,986.9,967.3,975.7,14458,971.9,14642,57963,62818,201704
2017-01-17,992.7,1001.3,980.5,986.9,21770,983.1,22171,58442,63219,201704
2017-01-13,985.2,994.4,972.5,990.2,14769,986.4,15266,57448,62144,201704
2017-01-12,979.8,998.2,978.5,988.5,18087,984.7,19432,56911,61509,201704
2017-01-11,987.2,990.4,968.1,980.2,17373,976.4,17812,57908,61565,201704
2017-01-10,985.1,989.2,974.6,986.6,14968,982.8,15355,58511,62061,201704
2017-01-09,977,989.8,972.1,986.4,14691,982.6,14983,58486,61949,201704
2017-01-06,976.4,978.6,965.2,974.4,17833,970.6,18262,58988,62356,201704
2017-01-05,950.7,983.8,948,979.8,22783,976,23260,59988,63388,201704
2017-01-04,945.3,957.4,932.2,951,20056,947.2,21179,60621,64137,201704
2017-01-03,909.8,952.6,907.4,948,22163,944.2,22792,60673,64102,201704
2016-12-30,906.7,914.9,905.9,909.5,8754,905.7,8980,59502,62944,201704
2016-12-29,905.4,914,903.6,906.2,16375,902.4,22112,59370,62933,201704
2016-12-28,909.8,914.1,897.9,906,14159,902.2,22060,54719,62598,201704
2016-12-27,900.9,918.1,899.8,909.7,7408,905.9,17017,50736,63714,201704
2016-12-23,913.3,917.2,897.8,898.8,6157,895,17149,47505,64056,201704
2016-12-22,923.3,926.4,911.9,912.7,7400,908.9,22360,43982,63334,201704
2016-12-21,926.4,927.8,915.4,919.7,15489,914.4,23370,22024,63655,201701
2016-12-20,922.6,929.7,906.6,929.3,21363,924,31469,27869,64352,201701
2016-12-19,931.6,937.2,920.3,922.6,13783,917.3,18269,34640,65255,201701
2016-12-16,901.1,940.7,900.5,939.4,22374,934.1,25867,37176,66516,201701
2016-12-15,929.3,940.2,894,898.9,25592,893.6,30032,39620,68284,201701
2016-12-14,941.9,953.8,927.6,946.1,17326,940.8,20878,40167,66463,201701
2016-12-13,938.8,945.2,929.6,942,12061,936.7,14726,42765,66814,201701
2016-12-12,918.8,941.6,916.1,939,15971,933.7,18268,44425,67517,201701
2016-12-09,943.4,945.5,917.8,920.3,17779,915,20730,45566,67876,201701
2016-12-08,947.7,958.2,940.7,949.1,13395,943.8,15833,47001,67422,201701
2016-12-07,940.5,956.2,933.3,948.5,16172,943.2,20456,49154,68327,201701
2016-12-06,943.6,958.3,939.4,941,17883,935.7,20724,50321,67342,201701
2016-12-05,937,947.1,930,943.9,14745,938.6,16525,52038,67394,201701
2016-12-02,922.1,941,919.5,938,16330,932.7,18526,53436,67719,201701
2016-12-01,918.1,923.5,903.8,916.6,16224,911.3,17821,55337,68729,201701
2016-11-30,926.4,933.1,909.5,915.2,13864,909.9,15741,56430,68782,201701
2016-11-29,931,935.7,922.4,926.6,13993,921.3,16677,58487,69551,201701
2016-11-28,912.9,931.5,912.8,928.6,12439,923.3,13255,58514,67796,201701
2016-11-25,937.4,940.3,910.8,913.6,18832,908.3,19993,58330,67280,201701
2016-11-23,946.5,952,924.3,936.4,12443,931.1,13374,57435,65655,201701
2016-11-22,946.3,957.4,939.6,948.3,13918,943,14896,57438,65403,201701
2016-11-21,929.3,948.6,925.8,941.8,13104,936.5,13550,57436,64779,201701
2016-11-18,940.6,941.9,920.8,927.3,17374,922,17825,57556,64702,201701
2016-11-17,952,958.2,938.9,950.4,12029,945.1,12578,56179,63211,201701
2016-11-16,945.4,955.2,931.5,951.8,13370,946.5,13586,56168,62943,201701
2016-11-15,937.5,954,935.5,940,14433,934.7,14756,56526,63255,201701
2016-11-14,946.3,957.1,928.4,938.9,21033,933.6,21237,56534,63171,201701
2016-11-11,980.8,991.3,941.6,948.5,25858,943.2,26531,56723,63336,201701
2016-11-10,1007.4,1014.5,978,987.5,24989,982.2,25406,57566,64077,201701
2016-11-09,1010.9,1028.3,1001,1008.6,27478,1003.3,28010,59790,66192,201701
2016-11-08,1007.2,1022.6,1004,1013.9,16047,1008.6,16234,60121,66469,201701
2016-11-07,1000.3,1009.6,993.8,1006.7,15375,1001.4,15680,61618,67930,201701
2016-11-04,1003.2,1012.2,996.7,1009.8,15364,1004.5,15538,62861,69142,201701
2016-11-03,997.2,1006,981,999.7,13825,994.4,13967,64179,70390,201701
2016-11-02,999.5,1009.2,990.9,1007.1,16113,1001.8,16407,64750,70911,201701
2016-11-01,986.9,1004.5,984.4,1003.2,15039,997.9,15216,65008,71112,201701
2016-10-31,986.3,989.2,979.8,983.9,11512,978.6,11684,64754,70828,201701
2016-10-28,969.9,993.5,969.4,986.7,16783,981.4,17109,64337,70398,201701
2016-10-27,968.4,980.2,965.9,970.2,11990,964.9,12276,64341,70313,201701
2016-10-26,969.6,977.2,963.3,969.3,14987,964,15552,64476,70394,201701
2016-10-25,947.1,974.1,944.8,970.2,18434,964.9,18664,64468,70383,201701
2016-10-24,938.1,955.7,938.1,944.4,13335,939.1,13574,65264,71181,201701
2016-10-21,941.5,942.3,932.5,937.6,10264,932.3,10354,65327,71300,201701
2016-10-20,951.3,953.6,936.2,940.7,11094,935.4,11353,64883,70934,201701
2016-10-19,952.5,958,945.4,948.8,10978,943.5,11126,64054,70133,201701
2016-10-18,944.1,959.3,943.3,951.8,12095,946.5,12287,63422,69494,201701
2016-10-17,944.8,950.1,934.7,941.5,10141,936.2,10191,63545,69638,201701
2016-10-14,943.5,947.8,933.6,944.8,13125,939.5,13482,63361,69453,201701
2016-10-13,950.8,957.3,937.4,938.2,12528,932.9,13034,64588,70384,201701
2016-10-12,956.1,960.4,946.3,947.2,13919,941.9,14324,64030,69487,201701
2016-10-11,973.3,979.3,953.1,955.1,14779,949.8,15091,64314,69710,201701
2016-10-10,977.8,983.8,968.5,970.7,8708,965.4,8847,63995,69348,201701
2016-10-07,974.2,986.3,957.3,967.9,19365,962.6,19860,63637,69013,201701
2016-10-06,985.9,992.1,970.3,971.6,15196,966.3,15395,63654,68852,201701
2016-10-05,994.2,1004.6,979.6,981.9,17436,976.6,17842,64550,69710,201701
2016-10-04,1017.3,1018.9,993.3,995.8,21061,990.5,21331,64531,69695,201701
2016-10-03,1038.2,1041.3,1011.8,1014.4,19018,1009.1,19245,64332,69817,201701
2016-09-30,1037.6,1052.4,1035.4,1039.8,15723,1034.5,16534,62487,68039,201701
2016-09-29,1038.4,1050.8,1030.7,1042.5,19156,1037.2,23174,62003,68847,201701
2016-09-28,1036,1040.9,1021.7,1032.3,21635,1027,34371,61026,69394,201701
2016-09-27,1051.9,1059.3,1031.9,1034.6,15416,1029.3,37610,55668,70394,201701
2016-09-26,1065.8,1066.9,1046.2,1052,10630,1046.7,29672,47776,70923,201701
2016-09-23,1066.5,1073,1061.1,1066.1,18835,1057,27752,26095,71740,201610
2016-09-22,1061.9,1077.4,1055.6,1071.9,16639,1062.8,22313,33492,73770,201610
2016-09-21,1041.6,1068.9,1034.8,1057,26029,1047.9,34857,38638,74845,201610
2016-09-20,1031.1,1048,1029.6,1040,15643,1030.9,19978,44699,74671,201610
2016-09-19,1029.1,1041.8,1027.9,1032.8,12238,1023.7,15894,47469,74887,201610
2016-09-16,1043.7,1047.2,1019.1,1026.7,15523,1017.6,17866,50110,75257,201610
2016-09-15,1048.6,1053.7,1035.8,1042.9,13572,1033.8,15355,51518,75564,201610
2016-09-14,1046.6,1057.9,1043.3,1050,14130,1040.9,16368,52659,75916,201610
2016-09-13,1066.9,1075,1040.9,1045.1,17477,1036,19558,54086,76199,201610
2016-09-12,1074.2,1078.4,1048.2,1052,21562,1042.9,24275,54927,75691,201610
2016-09-09,1096.1,1102.2,1073.5,1076.6,13573,1067.5,16083,57070,76867,201610
2016-09-08,1103.1,1109.7,1091.9,1093.8,12199,1084.7,15312,58799,76726,201610
2016-09-07,1112.1,1119.6,1099.6,1101.9,13766,1092.8,16176,61221,77338,201610
2016-09-06,1076,1116,1073.8,1111.8,22074,1102.7,24899,63357,77629,201610
2016-09-02,1058.9,1079,1056.9,1071.3,10669,1062.2,12454,65259,77524,201610
2016-09-01,1063.6,1068.5,1052.1,1058,13626,1048.9,15591,66265,78004,201610
2016-08-31,1068.7,1077,1060.3,1062.6,11504,1053.5,13070,67701,78621,201610
2016-08-30,1090.3,1093.6,1064.5,1065.7,13314,1056.6,14985,69161,79543,201610
2016-08-29,1084.6,1094.4,1079.5,1090.2,8483,1081.1,8734,69523,78732,201610
2016-08-26,1087.2,1103.1,1069.4,1086.8,17338,1077.7,19003,70143,79255,201610
2016-08-25,1091.6,1097.5,1084.4,1086.1,10990,1077,11285,71446,80164,201610
2016-08-24,1118.2,1123.8,1087.8,1091.3,16601,1082.2,17628,73023,81582,201610
2016-08-23,1116.9,1125.4,1112.6,1120.4,7527,1111.3,8752,74061,81801,201610
2016-08-22,1125.4,1128.6,1110.7,1117.3,10510,1108.2,10743,74375,81043,201610
2016-08-19,1144.1,1145.9,1120.7,1127.5,8766,1118.4,9051,74414,81008,201610
2016-08-18,1132.1,1147.6,1131.1,1142.3,10429,1133.2,10787,74762,81149,201610
