Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-11-14,676.4,702.25,669.4,700,8399,697.7,9564,14714,22557,201612
2016-11-11,691.3,700.15,672.1,687,10006,684.7,10996,14814,22092,201612
2016-11-10,682.2,700.95,676.8,698.8,8868,696.5,10184,15535,22357,201612
2016-11-09,666.5,686.95,654.3,683.75,7469,681.45,8263,16369,22509,201612
2016-11-08,654.15,672.3,646.45,667.8,7299,665.5,8089,16750,22296,201612
2016-11-07,631.2,659.85,619.45,658.7,8432,656.4,9018,17669,22703,201612
2016-11-04,619.35,637.25,619.3,627.1,5263,624.8,5775,18090,22785,201612
2016-11-03,629.8,634.65,619.25,619.9,5540,617.6,6075,18638,23044,201612
2016-11-02,636.4,638.7,629.7,636.8,3609,634.5,4010,18962,22908,201612
2016-11-01,622.45,639.15,621.2,636.4,6605,634.1,7430,19134,22766,201612
2016-10-31,624.35,626.85,612.85,620.3,4998,618,5411,19840,22758,201612
2016-10-28,615.05,625.85,613.3,618.65,4742,616.35,5340,19404,21966,201612
2016-10-27,623.8,628.65,613.45,615.5,5609,613.2,6095,19706,21726,201612
2016-10-26,636.8,641.9,620.5,623.25,5523,620.95,5728,19686,21284,201612
2016-10-25,636.9,645.6,635.55,637.15,4262,634.85,4356,20140,21605,201612
2016-10-24,622.7,636.55,618.5,633.05,4785,630.75,4887,20535,21965,201612
2016-10-21,634.65,634.85,617.4,623.05,5154,620.75,5226,20798,22203,201612
2016-10-20,638.3,643.4,628.6,635.15,4351,632.85,4572,21017,22385,201612
2016-10-19,639.4,647.8,637,637.8,4847,635.5,4892,21493,22684,201612
2016-10-18,640.8,650.1,638.95,641.7,4398,639.4,4469,21843,22997,201612
2016-10-17,648.8,657.55,636.85,640.1,4463,637.8,4483,21892,23001,201612
2016-10-14,640.8,652.3,634.3,650.6,5047,648.3,5097,22079,23173,201612
2016-10-13,651.05,652.05,637.3,639.15,6010,636.85,6021,22889,23962,201612
2016-10-12,650.4,658.8,648.05,651.4,4872,649.1,4912,23241,24314,201612
2016-10-11,671.3,674.8,648.7,650.45,8143,648.15,8264,24033,25107,201612
2016-10-10,669.95,679.8,664.8,670.85,3850,668.55,3992,25146,26117,201612
2016-10-07,672.15,681.95,664.4,669.7,5558,667.4,5743,25522,26394,201612
2016-10-06,679.6,686.15,663.8,668.45,7061,666.15,7188,25778,26512,201612
2016-10-05,700.35,704.9,677.3,677.9,7262,675.6,7408,26610,27240,201612
2016-10-04,716.95,717.25,698.8,701.85,5358,699.55,5395,27442,27978,201612
2016-10-03,724.3,730.25,709.3,714.1,4461,711.8,4498,27443,27956,201612
2016-09-30,719.1,730.3,716.85,723.8,4403,721.5,4428,27600,28105,201612
2016-09-29,716.05,725.8,712.3,721.8,4794,719.5,4806,26905,27406,201612
2016-09-28,704.3,719.8,701.8,716.7,5730,714.4,5745,26478,26981,201612
2016-09-27,698.15,705.65,693.9,703.35,4321,701.05,4345,25545,26048,201612
2016-09-26,703.2,704.7,690.3,698.45,3501,696.15,3542,25157,25649,201612
2016-09-23,696.45,709.2,693.45,708.7,3970,706.4,4010,24979,25476,201612
2016-09-22,686.5,704.05,686.5,702.75,4146,700.45,4182,24638,25153,201612
2016-09-21,686.95,698.3,679.15,686.2,3396,683.9,3493,24215,24727,201612
2016-09-20,687.4,693.8,681.3,685.8,3102,683.5,3173,24207,24674,201612
2016-09-19,674.7,697.3,673.55,688.55,4784,686.25,4804,23926,24346,201612
2016-09-16,660.15,681.3,653.8,674.7,4881,672.4,5017,23697,24110,201612
2016-09-15,659.1,664.5,654.8,658.9,3138,656.6,3175,23590,23882,201612
2016-09-14,656.7,665.9,654.8,658.8,3693,656.5,3716,23839,24110,201612
2016-09-13,666.25,671.3,653.8,658.4,4483,656.1,4493,24217,24477,201612
2016-09-12,676.65,679.8,655.4,659,6197,656.7,6288,24426,24687,201612
2016-09-09,685.6,696.8,676.55,681.75,3414,679.45,3471,24722,24932,201612
2016-09-08,693.25,700.45,685.1,690.15,2715,687.85,2750,24881,25068,201612
2016-09-07,701,714.3,689.8,690.65,3603,688.35,3656,25094,25280,201612
2016-09-06,682,704.15,677.5,702.95,5093,700.65,5177,25268,25451,201612
2016-09-02,667.45,682.05,667.35,675.85,2708,673.55,2730,24909,25061,201612
2016-09-01,673.35,679.65,660,664,5407,661.7,5439,24939,25100,201612
2016-08-31,682.05,693.05,670.8,672.25,4491,669.95,4638,25249,25418,201612
2016-08-30,701.85,705.6,676.75,680.5,6244,678.2,7720,25332,25545,201612
2016-08-29,691.3,702.75,686.4,701.55,4917,699.25,7014,24806,26007,201612
2016-08-26,693.3,706.3,685.5,696.05,5969,693.75,11681,23380,26381,201612
2016-08-25,686.1,693.6,684.2,689.7,4562,687.4,11079,21573,27403,201612
2016-08-24,703.5,706.25,683.55,687.2,9240,682.5,15764,8529,28127,201609
2016-08-23,696.85,707.9,687.85,704.55,6947,699.85,10391,12718,27809,201609
2016-08-22,714.15,716.15,695.35,696.85,8110,692.15,12921,15022,28156,201609
2016-08-19,716.85,716.95,709.3,714.05,4490,709.35,6005,18690,28727,201609
2016-08-18,700.15,723.55,700.15,718.1,5630,713.4,7244,20018,29018,201609
2016-08-17,707.65,707.7,691.7,696.4,4673,691.7,6179,20968,28943,201609
2016-08-16,698.8,711.55,694.9,709.8,4512,705.1,5384,22157,29123,201609
2016-08-15,687.4,700.95,687.4,696.95,3221,692.25,3830,22578,29255,201609
2016-08-12,693.1,704.95,686.5,695.5,4567,690.8,5154,22718,29025,201609
2016-08-11,730.55,732.55,693.25,696.5,6570,691.8,7152,23229,29235,201609
2016-08-10,699.25,752.2,699.25,731.1,9380,726.4,10514,24398,30029,201609
2016-08-09,697.2,702.3,691.2,699.05,3361,694.35,3923,25197,30272,201609
2016-08-08,701.85,705.65,693.3,698,4534,693.3,5175,25267,29871,201609
2016-08-05,708.75,712.65,694.75,701,5457,696.3,6758,25678,29672,201609
2016-08-04,715.4,719.65,703.55,710.7,5403,706,5849,26378,29383,201609
2016-08-03,722.8,722.8,709.7,718.55,5291,713.85,5789,26870,29573,201609
2016-08-02,722.4,729.4,718.6,722.4,4558,717.7,5034,26959,29287,201609
2016-08-01,719.6,729.25,710.7,720.95,4217,716.25,4654,26729,28667,201609
2016-07-29,702.8,720.6,696.95,714.45,5895,709.75,6209,26361,28025,201609
2016-07-28,708.2,714.6,701.5,703.35,4658,698.65,4953,25856,27412,201609
2016-07-27,696,712.6,691.45,708.6,5876,703.9,6075,25858,27225,201609
2016-07-26,692.6,700.65,687.3,697.5,4826,692.8,4917,25331,26677,201609
2016-07-25,690.45,694.55,680.5,693.45,4582,688.75,4678,24681,25962,201609
2016-07-22,691.2,693.55,685.5,690.75,4020,686.05,4082,23981,25239,201609
2016-07-21,676.75,692.15,672.85,690.15,5849,685.45,5914,23751,24986,201609
2016-07-20,661.25,681.9,653,680.7,6145,676,6238,22891,24097,201609
2016-07-19,650,664.35,646.2,661.1,4547,656.4,4610,22413,23595,201609
2016-07-18,654.15,654.15,637.25,650.75,4077,646.05,4121,22259,23407,201609
2016-07-15,654.9,658.9,645.2,652.1,4052,647.4,4115,22568,23701,201609
2016-07-14,650.8,657.5,641.35,655.8,6110,651.1,6160,22490,23574,201609
2016-07-13,634.15,653.75,628.45,648.9,7268,644.2,7342,22259,23330,201609
2016-07-12,631.6,636.1,617.95,633.65,5138,628.95,5285,21882,22949,201609
2016-07-11,624.3,632.3,620.3,630.45,4085,625.75,4200,21271,22246,201609
2016-07-08,615.8,625.2,604.7,621.8,4571,617.1,4719,21180,22051,201609
2016-07-07,613.1,617.75,604.7,617.05,3647,612.35,3729,20790,21539,201609
2016-07-06,607.85,615.7,595.9,612.25,4308,607.55,4435,20882,21559,201609
2016-07-05,610.35,622.1,595.3,607.35,7658,602.65,7725,21051,21620,201609
2016-07-01,605.4,611.7,596.9,610.35,4683,605.65,4712,21127,21673,201609
2016-06-30,592.75,605.4,588,602.05,5536,597.35,5573,21110,21648,201609
2016-06-29,577.4,596.05,572.85,595.25,5989,590.55,6049,21265,21806,201609
2016-06-28,562.2,576.7,558.9,574.65,4526,569.95,4557,21118,21616,201609
2016-06-27,554.45,563.05,550.55,562.1,2996,557.4,3048,21461,21957,201609
2016-06-24,572.65,572.7,546.2,551.15,5327,546.45,5380,21938,22414,201609
2016-06-23,566.9,571.65,560.8,570.6,3244,565.9,3288,22286,22754,201609
2016-06-22,556.7,568.9,553.2,566.95,4608,562.25,4623,22664,23144,201609
2016-06-21,554.15,558.45,544.7,556.05,3843,551.35,3855,23525,23998,201609
2016-06-20,535.35,555.45,535.25,553.15,4865,548.45,4893,23759,24239,201609
2016-06-17,537.5,549.65,532.45,534.35,3693,529.65,3753,24101,24605,201609
2016-06-16,537.6,546.7,532.15,539.65,5161,534.95,5215,23908,24387,201609
2016-06-15,537.85,551.6,535.5,537.25,4208,532.55,4253,23854,24333,201609
2016-06-14,548.15,548.5,538.25,540.45,4873,535.75,4906,23273,23750,201609
2016-06-13,548.65,558.45,540.8,550.55,3381,545.85,3395,22968,23447,201609
2016-06-10,566.65,566.65,545.7,550.65,4925,545.95,4965,22778,23258,201609
2016-06-09,565.95,571.95,557.4,565.3,3970,560.6,3994,22463,22957,201609
2016-06-08,561.05,575.7,559.15,565.9,5019,561.2,5035,22557,23055,201609
2016-06-07,561.75,565.3,549.45,556.85,3047,552.15,3076,22637,23144,201609
2016-06-06,556.85,564.5,555,561.7,2700,557,2754,22365,22876,201609
2016-06-03,539.75,571.7,537.8,554.05,4970,549.35,5069,22089,22616,201609
2016-06-02,551.7,554.35,537.35,539.15,3594,534.45,3663,22032,22573,201609
2016-06-01,552.7,555.7,547.15,551.45,3550,546.75,3593,21941,22481,201609
2016-05-31,541.15,554.5,536.8,552.05,4038,547.35,4385,21805,22341,201609
2016-05-27,547.15,557.65,538.65,543.7,4410,539,5948,21614,22350,201609
2016-05-26,536.3,551.7,536.3,548.35,6101,543.65,9913,20887,22355,201609
2016-05-25,537.85,544.4,528.2,535.55,5981,530.85,13424,19206,23015,201609
2016-05-24,556.3,556.45,536.65,543.5,6076,538.8,14558,16671,23153,201609
2016-05-23,568.15,568.85,552.55,555.8,7176,550.25,10722,9592,24449,201606
2016-05-20,562.9,572.85,562,564.45,5137,558.9,7554,12046,25216,201606
2016-05-19,578.6,583.3,562.2,564,7256,558.45,9220,13494,25165,201606
2016-05-18,588.8,592.1,578.4,585.15,4590,579.6,5821,14765,25073,201606
2016-05-17,597.55,601.55,587.35,590.15,4812,584.6,5911,15423,24978,201606
2016-05-16,598.55,603.6,593.6,596.55,3617,591,4585,16266,24904,201606
2016-05-13,599.75,607.1,593.95,597.95,2673,592.4,2940,16948,24796,201606
2016-05-12,615.9,618.55,599.35,602.2,3939,596.65,4657,17153,24820,201606
2016-05-11,603.2,618.05,599.85,613.6,4501,608.05,5179,17323,24520,201606
2016-05-10,587.95,603.35,584.2,597.75,4314,592.2,4997,17627,24651,201606
2016-05-09,608.8,612.75,581.55,589.65,6911,584.1,8167,17876,24445,201606
